age,tenure_days,total_transactions,total_spend,avg_transaction_amount,max_transaction_amount,unique_categories,days_since_last_purchase,total_tickets,resolved_tickets,avg_resolution_days,ticket_resolution_rate,total_reviews,avg_rating,min_rating,spend_per_transaction,spend_per_day,transactions_per_day,tickets_per_transaction,tickets_per_day,reviews_per_transaction,rating_gap,has_tickets,has_reviews,is_paid,subscription_tier_encoded,city_frequency,gender_Female,gender_Male,gender_Non-binary,churned
0.43195301979066053,1.0199575289004785,-0.2123564358994744,-0.72145644435312,-0.9034168531923321,-0.9612414422701014,-0.3078011362629804,-0.23611010498030233,1.5427303969585473,2.193600187169601,0.8040955097242725,0.8540325569341655,-0.2804259998747563,0.7685050503069675,1.2238092376946268,-0.9034168531923321,-0.9008060994048356,-0.76525662633633,0.6890885700059853,0.4079981271853447,-0.26001678473468776,-0.9304985431537826,0.4965600942486211,0.45577348387004035,0.654030250253546,-0.14334921361250566,-0.5125335703910231,1.0362568634358158,-0.9565433107411452,-0.2041241452319315,0
-0.26575820584439075,-0.028664426505560267,-0.2123564358994744,-0.36032807521331217,-0.3068769505489374,-0.5922477889628198,0.3674975391713776,-0.6890714637571478,-0.607316611717306,-0.3848813430822613,0.44181689030850246,0.8540325569341655,-0.2804259998747563,1.0856319573091195,1.2238092376946268,-0.3068769505489374,-0.41771597249979403,-0.345200661084439,-0.4784299090345589,-0.5755758299660644,-0.26001678473468776,-0.19239660389496138,0.4965600942486211,0.45577348387004035,0.654030250253546,0.9075981002621687,-1.9093190402007856,-0.9650117024888959,1.0454309687505776,-0.2041241452319315,0
1.565733761447619,0.3041317629346796,-0.9539970734995014,-1.031053339995012,-0.6850177690615248,-0.18700571035658684,-0.9830998116973384,-0.7157162495675504,-0.607316611717306,-0.3848813430822613,0.44181689030850246,0.8540325569341655,-0.2804259998747563,1.0856319573091195,1.2238092376946268,-0.6850177690615248,-0.8907081584384867,-0.829129760658061,-0.3616780611305045,-0.6296282726603774,-0.01090041961071987,-0.19239660389496138,0.4965600942486211,0.45577348387004035,0.654030250253546,1.9585454141368432,-1.0423487485947247,-0.9650117024888959,1.0454309687505776,-0.2041241452319315,0
-0.527399915457535,1.0827492627571276,0.2820706558338769,-0.981183231875705,-1.667800006032799,-1.2984539057906266,0.3674975391713776,2.2951445470079515,1.5427303969585473,1.3341063437523137,0.894665164578215,0.24702215475452285,-0.8595792420778878,-0.5000025777016412,-0.1049738651225575,-1.667800006032799,-1.0194342126385902,-0.6119498401757549,0.48152972928766624,0.38412951101241466,-0.730569918857738,-0.9304985431537826,0.4965600942486211,0.45577348387004035,-1.528981265946541,-1.1942965274871802,-0.8496886837933793,-0.9650117024888959,1.0454309687505776,-0.2041241452319315,0
0.17031131017751633,1.1769368635421011,-0.2123564358994744,-0.4905266567264292,-0.5219490849402242,-0.3677372956499493,-0.9830998116973384,4.213569125356944,1.5427303969585473,2.193600187169601,0.9852348194321576,0.8540325569341655,0.2987272423283753,-0.2906988190802208,-0.1049738651225575,-0.5219490849402242,-0.837094570957718,-0.809333235819082,0.6890885700059853,0.3497207816229336,0.15517715713859204,-0.4433512632429605,0.4965600942486211,0.45577348387004035,-1.528981265946541,-1.1942965274871802,-0.5125335703910231,-0.9650117024888959,1.0454309687505776,-0.2041241452319315,1
-1.1378972378882048,-0.9768196077409605,0.03485710996720127,-0.4005214586712455,-0.6214343051850536,-0.37896920208061013,-0.3078011362629804,0.13691689636533508,-0.607316611717306,-0.3848813430822613,0.894665164578215,0.8540325569341655,1.4570337267346385,1.0222065759086894,0.5594176862860346,-0.6214343051850536,0.16756691451145386,0.6182259340026479,-0.5062279680593338,-0.31650817173667384,0.837281490216123,1.1361868867709173,0.4965600942486211,0.45577348387004035,0.654030250253546,-0.14334921361250566,0.11361164021335446,-0.9650117024888959,1.0454309687505776,-0.2041241452319315,1
1.4785198582432375,1.5474080932963303,-0.45956998176615005,-0.8929268394822153,-0.964924498521383,-1.1904744416958635,-0.9830998116973384,3.4408703368552667,0.10936572450797845,0.47461250033502617,0.894665164578215,0.8540325569341655,-0.8595792420778878,0.7685050503069675,1.2238092376946268,-0.964924498521383,-1.053051320721551,-0.9775243153040327,-0.02439494496323626,-0.42994863010676243,-0.6406112314518609,-0.9304985431537826,0.4965600942486211,0.45577348387004035,0.654030250253546,-0.14334921361250566,-1.9093190402007856,-0.9650117024888959,1.0454309687505776,-0.2041241452319315,1
-0.6146138186619164,0.3355276298630041,-0.9539970734995014,-0.5714672121018327,0.3019163342754697,0.25869675846009504,-0.9830998116973384,1.1494187571606367,0.8260480607332629,1.3341063437523137,0.7588106822973013,0.8540325569341655,0.2987272423283753,0.559201291685547,0.5594176862860346,0.3019163342754697,-0.6649811972377322,-0.8396417114178577,0.6501712873713004,0.27469214078685456,0.5288517048245437,0.05855805545303773,0.4965600942486211,0.45577348387004035,-1.528981265946541,-1.1942965274871802,0.8360868832184047,1.0362568634358158,-0.9565433107411452,-0.2041241452319315,0
-0.7018277218662978,-1.5105493455224774,-0.7067835276328257,-0.5464884379006368,-0.026543902309143105,0.7606863947304303,-0.9830998116973384,-0.7956506069987584,0.10936572450797845,0.47461250033502617,-0.011031383961210069,0.8540325569341655,-0.8595792420778878,0.13425123630266309,0.5594176862860346,-0.026543902309143105,0.7118278146664491,0.8642217211567944,0.052260308711142976,1.0688632258630872,-0.599720918994644,-0.9304985431537826,0.4965600942486211,0.45577348387004035,0.654030250253546,-0.14334921361250566,-1.0423487485947247,1.0362568634358158,-0.9565433107411452,-0.2041241452319315,0
-0.09133039943562792,1.5662456134533251,2.2597790227672823,2.180861431794217,0.5263321043317359,-0.17041312131129213,0.3674975391713776,-0.5558475347051344,0.10936572450797845,0.47461250033502617,1.3475134388479275,0.8540325569341655,-0.2804259998747563,1.0856319573091195,1.2238092376946268,0.5263321043317359,0.06965217389555027,-0.14205074089986536,-0.4276682360327962,-0.43275523014973377,-0.6210549950592789,-0.19239660389496138,0.4965600942486211,0.45577348387004035,0.654030250253546,1.9585454141368432,0.11361164021335446,-0.9650117024888959,1.0454309687505776,-0.2041241452319315,0
